num_crops,global_id,identity_key,label,true_label,camera,camera_id,scene,object_type,is_occluded,occluded_crop_ratio,start_frame,end_frame,example_crop_path,track_id,cluster_label,cluster_as_identity,cluster_purity,is_noise,is_misclustered
61,Person_0000,Hospital_000__Person_0000,0,0,Camera,0,Hospital_000,Person,1,0.4918032786885246,0,4200,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0000/Camera/Person_0000_Camera_f000000_r003.jpg,None,83,Hospital_000__Person_0005,0.45454545454545453,False,True
105,Person_0000,Hospital_000__Person_0000,0,0,Camera_27,37,Hospital_000,Person,1,0.05714285714285714,270,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0000/Camera_27/Person_0000_Camera_27_f000270_r002.jpg,None,3,Hospital_000__Person_0004,0.6666666666666666,False,True
82,Person_0001,Hospital_000__Person_0001,1,1,Camera_28,38,Hospital_000,Person,1,0.14634146341463414,420,7470,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_28/Person_0001_Camera_28_f000420_r003.jpg,None,27,Hospital_000__Person_0014,0.6666666666666666,False,True
87,Person_0003,Hospital_000__Person_0003,3,3,Camera_04,14,Hospital_000,Person,1,0.39080459770114945,4200,8940,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_04/Person_0003_Camera_04_f004200_r008.jpg,None,97,Hospital_000__Person_0024,0.6666666666666666,False,True
9,Person_0007,Hospital_000__Person_0007,7,7,Camera_04,14,Hospital_000,Person,0,0.0,90,4110,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera_04/Person_0007_Camera_04_f000090_r005.jpg,None,37,Hospital_000__Person_0004,0.3333333333333333,False,True
37,Person_0013,Hospital_000__Person_0013,13,13,Camera_20,30,Hospital_000,Person,1,0.43243243243243246,420,8280,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0013/Camera_20/Person_0013_Camera_20_f000420_r002.jpg,None,62,Hospital_000__Person_0035,0.6666666666666666,False,True
4,Person_0016,Hospital_000__Person_0016,16,16,Camera_03,13,Hospital_000,Person,0,0.0,1320,4860,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0016/Camera_03/Person_0016_Camera_03_f001320_r009.jpg,None,70,Hospital_000__Person_0011,0.5,False,True
8,Person_0016,Hospital_000__Person_0016,16,16,Camera_24,34,Hospital_000,Person,0,0.0,1320,6330,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0016/Camera_24/Person_0016_Camera_24_f001320_r015.jpg,None,70,Hospital_000__Person_0011,0.5,False,True
244,Person_0016,Hospital_000__Person_0016,16,16,Camera_29,39,Hospital_000,Person,1,0.6639344262295082,1350,4350,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0016/Camera_29/Person_0016_Camera_29_f001350_r003.jpg,None,72,Hospital_000__Person_0011,0.8571428571428571,False,True
1,Person_0019,Hospital_000__Person_0019,19,19,Camera_25,35,Hospital_000,Person,0,0.0,5160,5160,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0019/Camera_25/Person_0019_Camera_25_f005160_r003.jpg,None,2,Hospital_000__Person_0018,0.25,False,True
678,Person_0024,Hospital_000__Person_0024,24,24,Camera_08,18,Hospital_000,Person,1,0.6607669616519174,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0024/Camera_08/Person_0024_Camera_08_f000000_r007.jpg,None,96,Hospital_000__Person_0003,0.8,False,True
714,Person_0024,Hospital_000__Person_0024,24,24,Camera_19,29,Hospital_000,Person,1,0.6246498599439776,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0024/Camera_19/Person_0024_Camera_19_f000000_r004.jpg,None,96,Hospital_000__Person_0003,0.8,False,True
38,Person_0026,Hospital_000__Person_0026,26,26,Camera_08,18,Hospital_000,Person,1,0.15789473684210525,510,8940,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0026/Camera_08/Person_0026_Camera_08_f000510_r000.jpg,None,78,Hospital_000__Person_0019,0.25,False,True
3,Person_0027,Hospital_000__Person_0027,27,27,Camera_27,37,Hospital_000,Person,0,0.0,4320,8040,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0027/Camera_27/Person_0027_Camera_27_f004320_r004.jpg,None,45,Hospital_000__Person_0020,0.9333333333333333,False,True
4,Person_0029,Hospital_000__Person_0029,29,29,Camera_24,34,Hospital_000,Person,0,0.0,6270,6900,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0029/Camera_24/Person_0029_Camera_24_f006270_r006.jpg,None,70,Hospital_000__Person_0011,0.5,False,True
6,Person_0033,Hospital_000__Person_0033,33,33,Camera_04,14,Hospital_000,Person,0,0.0,2910,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0033/Camera_04/Person_0033_Camera_04_f002910_r003.jpg,None,37,Hospital_000__Person_0004,0.3333333333333333,False,True
97,Person_0033,Hospital_000__Person_0033,33,33,Camera_08,18,Hospital_000,Person,1,0.3711340206185567,30,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0033/Camera_08/Person_0033_Camera_08_f000030_r002.jpg,None,78,Hospital_000__Person_0019,0.25,False,True
9,Person_0033,Hospital_000__Person_0033,33,33,Camera_25,35,Hospital_000,Person,0,0.0,1890,4830,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0033/Camera_25/Person_0033_Camera_25_f001890_r000.jpg,None,2,Hospital_000__Person_0018,0.25,False,True
70,Person_0034,Hospital_000__Person_0034,34,34,Camera_07,17,Hospital_000,Person,1,0.5428571428571428,2040,7260,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0034/Camera_07/Person_0034_Camera_07_f002040_r001.jpg,None,83,Hospital_000__Person_0005,0.45454545454545453,False,True
137,Person_0034,Hospital_000__Person_0034,34,34,Camera_13,23,Hospital_000,Person,1,0.5985401459854015,4500,6120,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0034/Camera_13/Person_0034_Camera_13_f004500_r001.jpg,None,83,Hospital_000__Person_0005,0.45454545454545453,False,True
133,Person_0034,Hospital_000__Person_0034,34,34,Camera_17,27,Hospital_000,Person,1,0.5864661654135338,4500,6120,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0034/Camera_17/Person_0034_Camera_17_f004500_r001.jpg,None,83,Hospital_000__Person_0005,0.45454545454545453,False,True
16,Person_0034,Hospital_000__Person_0034,34,34,Camera_24,34,Hospital_000,Person,0,0.0,1080,8820,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0034/Camera_24/Person_0034_Camera_24_f001080_r012.jpg,None,83,Hospital_000__Person_0005,0.45454545454545453,False,True
124,Person_0034,Hospital_000__Person_0034,34,34,Camera_28,38,Hospital_000,Person,1,0.12903225806451613,450,8820,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0034/Camera_28/Person_0034_Camera_28_f000450_r006.jpg,None,83,Hospital_000__Person_0005,0.45454545454545453,False,True
9,Person_0035,Hospital_000__Person_0035,35,35,Camera_19,29,Hospital_000,Person,1,0.6666666666666666,2340,7530,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0035/Camera_19/Person_0035_Camera_19_f002340_r005.jpg,None,0,Hospital_000__Person_0018,0.3333333333333333,False,True
60,Person_0038,Hospital_000__Person_0038,38,38,Camera_08,18,Hospital_000,Person,1,0.26666666666666666,4380,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0038/Camera_08/Person_0038_Camera_08_f004380_r002.jpg,None,44,Hospital_000__Person_0028,0.6666666666666666,False,True
17,Person_0038,Hospital_000__Person_0038,38,38,Camera_25,35,Hospital_000,Person,0,0.0,3510,4020,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0038/Camera_25/Person_0038_Camera_25_f003510_r000.jpg,None,2,Hospital_000__Person_0018,0.25,False,True
30,Person_0039,Hospital_000__Person_0039,39,39,Camera_08,18,Hospital_000,Person,1,0.4,4470,7560,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0039/Camera_08/Person_0039_Camera_08_f004470_r008.jpg,None,78,Hospital_000__Person_0019,0.25,False,True
60,Person_0001,Lab_000__Person_0001,41,41,Camera_0002,3,Lab_000,Person,1,0.6666666666666666,0,3750,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Lab_000/crops/Person_0001/Camera_0002/Person_0001_Camera_0002_f000000_r001.jpg,None,12,Hospital_000__Person_0037,0.4444444444444444,False,True
66,Person_0001,Lab_000__Person_0001,41,41,Camera_0004,5,Lab_000,Person,1,0.6666666666666666,0,3750,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Lab_000/crops/Person_0001/Camera_0004/Person_0001_Camera_0004_f000000_r001.jpg,None,12,Hospital_000__Person_0037,0.4444444444444444,False,True
312,Person_0001,Lab_000__Person_0001,41,41,Camera_0009,10,Lab_000,Person,1,0.6666666666666666,180,3270,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Lab_000/crops/Person_0001/Camera_0009/Person_0001_Camera_0009_f000180_r001.jpg,None,12,Hospital_000__Person_0037,0.4444444444444444,False,True
900,Forklift_0182,Warehouse_015__Forklift_0182,43,43,Camera_03,13,Warehouse_015,Forklift,1,0.6666666666666666,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Forklift_0182/Camera_03/Forklift_0182_Camera_03_f000000_r000.jpg,None,4,Warehouse_015__Forklift_0183,0.8333333333333334,False,True
504,Person_0001,Warehouse_015__Person_0001,47,47,Camera,0,Warehouse_015,Person,1,0.6587301587301587,450,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0001/Camera/Person_0001_Camera_f000450_r010.jpg,None,114,Warehouse_015__Person_0167,0.5555555555555556,False,True
218,Person_0001,Warehouse_015__Person_0001,47,47,Camera_01,11,Warehouse_015,Person,1,0.5963302752293578,0,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0001/Camera_01/Person_0001_Camera_01_f000000_r021.jpg,None,114,Warehouse_015__Person_0167,0.5555555555555556,False,True
438,Person_0001,Warehouse_015__Person_0001,47,47,Camera_10,20,Warehouse_015,Person,1,0.4155251141552511,240,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0001/Camera_10/Person_0001_Camera_10_f000240_r029.jpg,None,114,Warehouse_015__Person_0167,0.5555555555555556,False,True
